Name,Class,Position,Height,Hometown,High School,team_id,team_name,conference_id,conference_name,school_url,school_athletic_url,state,division,year,team_short,conference_short,Number
Grace Gdovin,So.,OH,5-7,,,530,State University of New York at Oswego,917.0,State University of New York Athletic Conference,www.oswego.edu/index,oswegolakers.com,NY,D-III,2024-25,Oswego St.,SUNYAC,3
Lilian Byrne,Fr.,MB,6-0,,,530,State University of New York at Oswego,917.0,State University of New York Athletic Conference,www.oswego.edu/index,oswegolakers.com,NY,D-III,2024-25,Oswego St.,SUNYAC,15
Nyah Dias,Sr.,S,5-2,,,530,State University of New York at Oswego,917.0,State University of New York Athletic Conference,www.oswego.edu/index,oswegolakers.com,NY,D-III,2024-25,Oswego St.,SUNYAC,6
Lauren Cropp,Fr.,L,5-6,,,530,State University of New York at Oswego,917.0,State University of New York Athletic Conference,www.oswego.edu/index,oswegolakers.com,NY,D-III,2024-25,Oswego St.,SUNYAC,10
Kalley Vugteveen,Fr.,MB,5-9,,,530,State University of New York at Oswego,917.0,State University of New York Athletic Conference,www.oswego.edu/index,oswegolakers.com,NY,D-III,2024-25,Oswego St.,SUNYAC,18
Juliana Santafemia,Fr.,L,5-2,,,530,State University of New York at Oswego,917.0,State University of New York Athletic Conference,www.oswego.edu/index,oswegolakers.com,NY,D-III,2024-25,Oswego St.,SUNYAC,1
Harper Phinney,Fr.,S,5-4,,,530,State University of New York at Oswego,917.0,State University of New York Athletic Conference,www.oswego.edu/index,oswegolakers.com,NY,D-III,2024-25,Oswego St.,SUNYAC,2
Gigi Basile,Fr.,RS,5-10,,,530,State University of New York at Oswego,917.0,State University of New York Athletic Conference,www.oswego.edu/index,oswegolakers.com,NY,D-III,2024-25,Oswego St.,SUNYAC,13
Maggie Crawford,Fr.,S,5-6,,,530,State University of New York at Oswego,917.0,State University of New York Athletic Conference,www.oswego.edu/index,oswegolakers.com,NY,D-III,2024-25,Oswego St.,SUNYAC,7
Priscilla McReynolds,Fr.,OH,5-10,,,530,State University of New York at Oswego,917.0,State University of New York Athletic Conference,www.oswego.edu/index,oswegolakers.com,NY,D-III,2024-25,Oswego St.,SUNYAC,9
Gabriella Bishop,Fr.,DS,5-4,,,530,State University of New York at Oswego,917.0,State University of New York Athletic Conference,www.oswego.edu/index,oswegolakers.com,NY,D-III,2024-25,Oswego St.,SUNYAC,5
Brooke Barb,Jr.,OH,5-10,"Johnstown, OH",Johnstown-Monroe,531,Otterbein University,901.0,Ohio Athletic Conference,www.otterbein.edu/,www.otterbeincardinals.com,OH,D-III,2024-25,Otterbein,OAC,10
Kristen Scherger,Sr.,MH,5-11,"Findlay, OH",Findlay,531,Otterbein University,901.0,Ohio Athletic Conference,www.otterbein.edu/,www.otterbeincardinals.com,OH,D-III,2024-25,Otterbein,OAC,4
Olivia Vitaz,Jr.,S,5-10,"Milan, OH",Edison,531,Otterbein University,901.0,Ohio Athletic Conference,www.otterbein.edu/,www.otterbeincardinals.com,OH,D-III,2024-25,Otterbein,OAC,25
Josie Wright,Fr.,MH,6-0,"Wooster, OH",Wooster,531,Otterbein University,901.0,Ohio Athletic Conference,www.otterbein.edu/,www.otterbeincardinals.com,OH,D-III,2024-25,Otterbein,OAC,14
Hope Cuppett,Sr.,OH,6-2,"Cuyahoga Falls, OH",Cuyahoga Falls,531,Otterbein University,901.0,Ohio Athletic Conference,www.otterbein.edu/,www.otterbeincardinals.com,OH,D-III,2024-25,Otterbein,OAC,23
Olivia Krill,So.,MH,6-0,"White Lake, MI",Lakeland,531,Otterbein University,901.0,Ohio Athletic Conference,www.otterbein.edu/,www.otterbeincardinals.com,OH,D-III,2024-25,Otterbein,OAC,7
Olivia Jurcevic,Jr.,DS,5-6,"Chardon, OH",Notre Dame-Cathedral Latin,531,Otterbein University,901.0,Ohio Athletic Conference,www.otterbein.edu/,www.otterbeincardinals.com,OH,D-III,2024-25,Otterbein,OAC,18
Makenzie Schellenberger,So.,OH,5-9,"Medina, OH",Medina,531,Otterbein University,901.0,Ohio Athletic Conference,www.otterbein.edu/,www.otterbeincardinals.com,OH,D-III,2024-25,Otterbein,OAC,21
Kennedy Hoffman,Sr.,OH,5-11,"Seymour, IN",Trinity Lutheran,531,Otterbein University,901.0,Ohio Athletic Conference,www.otterbein.edu/,www.otterbeincardinals.com,OH,D-III,2024-25,Otterbein,OAC,8
Kayla Lechnir,Jr.,OH,5-11,"Dayton, OH",Carroll,531,Otterbein University,901.0,Ohio Athletic Conference,www.otterbein.edu/,www.otterbeincardinals.com,OH,D-III,2024-25,Otterbein,OAC,13
Grace Ganz,Jr.,DS,5-5,"Powell, OH",Olentangy Liberty,531,Otterbein University,901.0,Ohio Athletic Conference,www.otterbein.edu/,www.otterbeincardinals.com,OH,D-III,2024-25,Otterbein,OAC,16
Amanda Troyer,Sr.,DS,5-5,"Berlin, OH",Hiland,531,Otterbein University,901.0,Ohio Athletic Conference,www.otterbein.edu/,www.otterbeincardinals.com,OH,D-III,2024-25,Otterbein,OAC,17
Bailee Toadvine,So.,DS,5-2,"Athens, OH",Athens,531,Otterbein University,901.0,Ohio Athletic Conference,www.otterbein.edu/,www.otterbeincardinals.com,OH,D-III,2024-25,Otterbein,OAC,20
Lexi Scott,So.,OH,5-11,"Chillicothe, OH",Zane Trace,531,Otterbein University,901.0,Ohio Athletic Conference,www.otterbein.edu/,www.otterbeincardinals.com,OH,D-III,2024-25,Otterbein,OAC,19
Ashley Kefauver,So.,OH,5-7,"Columbus, OH",Hamilton Township,531,Otterbein University,901.0,Ohio Athletic Conference,www.otterbein.edu/,www.otterbeincardinals.com,OH,D-III,2024-25,Otterbein,OAC,11
Georgia Stenger,Fr.,OH,5-9,"Akron, OH",Revere,531,Otterbein University,901.0,Ohio Athletic Conference,www.otterbein.edu/,www.otterbeincardinals.com,OH,D-III,2024-25,Otterbein,OAC,15
Lauren Neisel,Fr.,OH,5-10,"Canton, OH",Canton Central Catholic,531,Otterbein University,901.0,Ohio Athletic Conference,www.otterbein.edu/,www.otterbeincardinals.com,OH,D-III,2024-25,Otterbein,OAC,22
Chandler Crowell,Fr.,MH,5-10,"Lancaster, OH",Lancaster,531,Otterbein University,901.0,Ohio Athletic Conference,www.otterbein.edu/,www.otterbeincardinals.com,OH,D-III,2024-25,Otterbein,OAC,24
Emerson Baum,Fr.,MB,6-0,"Howell, MI",Howell,531,Otterbein University,901.0,Ohio Athletic Conference,www.otterbein.edu/,www.otterbeincardinals.com,OH,D-III,2024-25,Otterbein,OAC,26
Avery Cox,Fr.,S,5-8,"Chillicothe, OH",Chillicothe,531,Otterbein University,901.0,Ohio Athletic Conference,www.otterbein.edu/,www.otterbeincardinals.com,OH,D-III,2024-25,Otterbein,OAC,1
Gabi Whittenburg,Fr.,DS,5-5,"Columbus, OH",Hamilton Township,531,Otterbein University,901.0,Ohio Athletic Conference,www.otterbein.edu/,www.otterbeincardinals.com,OH,D-III,2024-25,Otterbein,OAC,5
Maddie Mergen,Jr.,OH,6-0,"Sylvania, OH",Notre Dame Academy,531,Otterbein University,901.0,Ohio Athletic Conference,www.otterbein.edu/,www.otterbeincardinals.com,OH,D-III,2024-25,Otterbein,OAC,6
Annie Casper,Jr.,MB,5-11,"Maineville, OH",Little Miami,531,Otterbein University,901.0,Ohio Athletic Conference,www.otterbein.edu/,www.otterbeincardinals.com,OH,D-III,2024-25,Otterbein,OAC,9
Emma Steiger,So.,DS,5-7,"Bucyrus, OH",Wynford,531,Otterbein University,901.0,Ohio Athletic Conference,www.otterbein.edu/,www.otterbeincardinals.com,OH,D-III,2024-25,Otterbein,OAC,2
Kaitlyn Schram,Fr.,S,5-8,"Fenton, MI",Hartland,531,Otterbein University,901.0,Ohio Athletic Conference,www.otterbein.edu/,www.otterbeincardinals.com,OH,D-III,2024-25,Otterbein,OAC,27
Noe Feliciano,Sr.,OH,5-7,,,1297,Pacific Lutheran University,25300.0,Northwest Conference,www.plu.edu/,www.golutes.com,WA,D-III,2024-25,Pacific Lutheran,NWC,9
Alexis Eggert,So.,MH,5-10,,,1297,Pacific Lutheran University,25300.0,Northwest Conference,www.plu.edu/,www.golutes.com,WA,D-III,2024-25,Pacific Lutheran,NWC,11
Noelani McGivern,Sr.,OH,5-8,,,1297,Pacific Lutheran University,25300.0,Northwest Conference,www.plu.edu/,www.golutes.com,WA,D-III,2024-25,Pacific Lutheran,NWC,18
Haley Goto,Jr.,MB,5-11,,,1297,Pacific Lutheran University,25300.0,Northwest Conference,www.plu.edu/,www.golutes.com,WA,D-III,2024-25,Pacific Lutheran,NWC,22
Savanna Colliado,So.,S,5-2,,,1297,Pacific Lutheran University,25300.0,Northwest Conference,www.plu.edu/,www.golutes.com,WA,D-III,2024-25,Pacific Lutheran,NWC,19
Jordan Freer,Jr.,S,5-7,,,1297,Pacific Lutheran University,25300.0,Northwest Conference,www.plu.edu/,www.golutes.com,WA,D-III,2024-25,Pacific Lutheran,NWC,3
Callie Simmonds,Sr.,OH,5-9,,,1297,Pacific Lutheran University,25300.0,Northwest Conference,www.plu.edu/,www.golutes.com,WA,D-III,2024-25,Pacific Lutheran,NWC,21
Bailey Johnson,So.,OH,5-7,,,1297,Pacific Lutheran University,25300.0,Northwest Conference,www.plu.edu/,www.golutes.com,WA,D-III,2024-25,Pacific Lutheran,NWC,16
Ayre Takamoto,Fr.,S,5-9,,,1297,Pacific Lutheran University,25300.0,Northwest Conference,www.plu.edu/,www.golutes.com,WA,D-III,2024-25,Pacific Lutheran,NWC,6
Madi Mulipola,Fr.,DS,5-3,,,1297,Pacific Lutheran University,25300.0,Northwest Conference,www.plu.edu/,www.golutes.com,WA,D-III,2024-25,Pacific Lutheran,NWC,12
Julissa Pernsteiner,Fr.,OH,5-10,,,1297,Pacific Lutheran University,25300.0,Northwest Conference,www.plu.edu/,www.golutes.com,WA,D-III,2024-25,Pacific Lutheran,NWC,15
Macy Matsushima,Fr.,L/DS,5-3,,,1297,Pacific Lutheran University,25300.0,Northwest Conference,www.plu.edu/,www.golutes.com,WA,D-III,2024-25,Pacific Lutheran,NWC,2
Sydney Aoki,Sr.,DS,5-2,,,1297,Pacific Lutheran University,25300.0,Northwest Conference,www.plu.edu/,www.golutes.com,WA,D-III,2024-25,Pacific Lutheran,NWC,5
Kailee Efros-Bohn,Sr.,OH,5-9,,,1297,Pacific Lutheran University,25300.0,Northwest Conference,www.plu.edu/,www.golutes.com,WA,D-III,2024-25,Pacific Lutheran,NWC,10
Makenna Jackson,Sr.,DS,5-5,,,1297,Pacific Lutheran University,25300.0,Northwest Conference,www.plu.edu/,www.golutes.com,WA,D-III,2024-25,Pacific Lutheran,NWC,1
Claire Hindman,Sr.,OPP,5-9,,,1297,Pacific Lutheran University,25300.0,Northwest Conference,www.plu.edu/,www.golutes.com,WA,D-III,2024-25,Pacific Lutheran,NWC,13
Shaela Allen-Greggs,So.,OH,5-11,,,1297,Pacific Lutheran University,25300.0,Northwest Conference,www.plu.edu/,www.golutes.com,WA,D-III,2024-25,Pacific Lutheran,NWC,23
Mara Murphy,Sr.,,-,,,2751,Pacific University (Oregon),25300.0,Northwest Conference,www.pacificu.edu/,www.goboxers.com,OR,D-III,2024-25,Pacific (OR),NWC,10
LilaRose Everingham,So.,MB,-,,,2751,Pacific University (Oregon),25300.0,Northwest Conference,www.pacificu.edu/,www.goboxers.com,OR,D-III,2024-25,Pacific (OR),NWC,18
Sarah Hon,Sr.,,-,,,2751,Pacific University (Oregon),25300.0,Northwest Conference,www.pacificu.edu/,www.goboxers.com,OR,D-III,2024-25,Pacific (OR),NWC,8
Anneke Hanson,Jr.,MB,-,,,2751,Pacific University (Oregon),25300.0,Northwest Conference,www.pacificu.edu/,www.goboxers.com,OR,D-III,2024-25,Pacific (OR),NWC,15
Maya Deferme,Sr.,S,-,,,2751,Pacific University (Oregon),25300.0,Northwest Conference,www.pacificu.edu/,www.goboxers.com,OR,D-III,2024-25,Pacific (OR),NWC,13
Mckenzie Uyehara,So.,DS,-,,,2751,Pacific University (Oregon),25300.0,Northwest Conference,www.pacificu.edu/,www.goboxers.com,OR,D-III,2024-25,Pacific (OR),NWC,20
Danica Nelson,Sr.,,-,,,2751,Pacific University (Oregon),25300.0,Northwest Conference,www.pacificu.edu/,www.goboxers.com,OR,D-III,2024-25,Pacific (OR),NWC,19
Lacy Churchfield,Jr.,OH,-,,,2751,Pacific University (Oregon),25300.0,Northwest Conference,www.pacificu.edu/,www.goboxers.com,OR,D-III,2024-25,Pacific (OR),NWC,4
Victoria Patnaude,Sr.,MB,-,,,2751,Pacific University (Oregon),25300.0,Northwest Conference,www.pacificu.edu/,www.goboxers.com,OR,D-III,2024-25,Pacific (OR),NWC,11
Hannah Carlson,So.,,-,,,2751,Pacific University (Oregon),25300.0,Northwest Conference,www.pacificu.edu/,www.goboxers.com,OR,D-III,2024-25,Pacific (OR),NWC,16
Kayla-Jane Padayao,Fr.,S,-,,,2751,Pacific University (Oregon),25300.0,Northwest Conference,www.pacificu.edu/,www.goboxers.com,OR,D-III,2024-25,Pacific (OR),NWC,6
Emmi-Lin Felton,Fr.,DS,-,,,2751,Pacific University (Oregon),25300.0,Northwest Conference,www.pacificu.edu/,www.goboxers.com,OR,D-III,2024-25,Pacific (OR),NWC,1
Emma Wickett,Sr.,DS,-,,,2751,Pacific University (Oregon),25300.0,Northwest Conference,www.pacificu.edu/,www.goboxers.com,OR,D-III,2024-25,Pacific (OR),NWC,12
Diana Gardner,Jr.,OH,-,,,2751,Pacific University (Oregon),25300.0,Northwest Conference,www.pacificu.edu/,www.goboxers.com,OR,D-III,2024-25,Pacific (OR),NWC,9
Rorie Frias,So.,S,-,,,2751,Pacific University (Oregon),25300.0,Northwest Conference,www.pacificu.edu/,www.goboxers.com,OR,D-III,2024-25,Pacific (OR),NWC,22
Kayla Craft,Sr.,OH,-,,,2751,Pacific University (Oregon),25300.0,Northwest Conference,www.pacificu.edu/,www.goboxers.com,OR,D-III,2024-25,Pacific (OR),NWC,14
Emma Velcheck,So.,OH,-,,,2751,Pacific University (Oregon),25300.0,Northwest Conference,www.pacificu.edu/,www.goboxers.com,OR,D-III,2024-25,Pacific (OR),NWC,5
Justyce Schliz,Jr.,MB,-,,,2751,Pacific University (Oregon),25300.0,Northwest Conference,www.pacificu.edu/,www.goboxers.com,OR,D-III,2024-25,Pacific (OR),NWC,2
Alyssa Cargill,Jr.,L,-,,,2751,Pacific University (Oregon),25300.0,Northwest Conference,www.pacificu.edu/,www.goboxers.com,OR,D-III,2024-25,Pacific (OR),NWC,7
Masen Holmes,So.,,-,,,2751,Pacific University (Oregon),25300.0,Northwest Conference,www.pacificu.edu/,www.goboxers.com,OR,D-III,2024-25,Pacific (OR),NWC,24
Chloe Hefner,So.,,-,,,2751,Pacific University (Oregon),25300.0,Northwest Conference,www.pacificu.edu/,www.goboxers.com,OR,D-III,2024-25,Pacific (OR),NWC,3
Teegan Skjonsby,So.,,-,,,2751,Pacific University (Oregon),25300.0,Northwest Conference,www.pacificu.edu/,www.goboxers.com,OR,D-III,2024-25,Pacific (OR),NWC,17
Lily Meyers,Fr.,,-,,,2751,Pacific University (Oregon),25300.0,Northwest Conference,www.pacificu.edu/,www.goboxers.com,OR,D-III,2024-25,Pacific (OR),NWC,23
Kathryn Burnett,Jr.,OH,5-4,"Wellsboro, PA",Wellsboro,30190,Pennsylvania College of Technology,30071.0,United East Conference,www.pct.edu,athletics.pct.edu,PA,D-III,2024-25,Penn College,United East,2
Kloe Verdi,Fr.,OH,5-7,"Port Byron, NY",Dana L. West,30190,Pennsylvania College of Technology,30071.0,United East Conference,www.pct.edu,athletics.pct.edu,PA,D-III,2024-25,Penn College,United East,3
Nevaeh Ward,Fr.,S,5-5,"Odenton, MD",Meade Senior,30190,Pennsylvania College of Technology,30071.0,United East Conference,www.pct.edu,athletics.pct.edu,PA,D-III,2024-25,Penn College,United East,8
Ava Harple,Fr.,L/DS,5-6,"Downingtown, PA",Downingtown West,30190,Pennsylvania College of Technology,30071.0,United East Conference,www.pct.edu,athletics.pct.edu,PA,D-III,2024-25,Penn College,United East,9
Alyssa Armpriester,So.,L/DS,5-3,"Mohrsville, PA",Schuylkill Valley,30190,Pennsylvania College of Technology,30071.0,United East Conference,www.pct.edu,athletics.pct.edu,PA,D-III,2024-25,Penn College,United East,15
Hailey DeBrody,Sr.,MB,5-8,"Cogan Station, PA",Williamsport,30190,Pennsylvania College of Technology,30071.0,United East Conference,www.pct.edu,athletics.pct.edu,PA,D-III,2024-25,Penn College,United East,14
Jo Hess,Sr.,L/DS,5-3,"Jersey Shore, PA",Jersey Shore,30190,Pennsylvania College of Technology,30071.0,United East Conference,www.pct.edu,athletics.pct.edu,PA,D-III,2024-25,Penn College,United East,4
Laney Wolfe,Fr.,DS,5-3,"Ford City, PA",Armstrong,30190,Pennsylvania College of Technology,30071.0,United East Conference,www.pct.edu,athletics.pct.edu,PA,D-III,2024-25,Penn College,United East,7
Eliza Newcomer,Jr.,MB,6-0,"Newell, PA",Frazier,30190,Pennsylvania College of Technology,30071.0,United East Conference,www.pct.edu,athletics.pct.edu,PA,D-III,2024-25,Penn College,United East,10
Jade Williams,Fr.,OH,5-8,"Austin, PA",Austin,30190,Pennsylvania College of Technology,30071.0,United East Conference,www.pct.edu,athletics.pct.edu,PA,D-III,2024-25,Penn College,United East,19
Lana Howard,Fr.,MB,5-9,"Liberty Corner, NJ",Hackettstown,30190,Pennsylvania College of Technology,30071.0,United East Conference,www.pct.edu,athletics.pct.edu,PA,D-III,2024-25,Penn College,United East,17
Gabriella Serra,So.,S,5-5,"New York City, NY",Benjamin Cardozo,25719,"Penn State University, Altoona",30022.0,Allegheny Mountain Collegiate Conference,www.altoona.psu.edu,www.psaltoonalions.com,PA,D-III,2024-25,Penn St.-Altoona,AMCC,10
Morgan Fussell,Jr.,MB,6-1,"Blairsville, GA",Union County,25719,"Penn State University, Altoona",30022.0,Allegheny Mountain Collegiate Conference,www.altoona.psu.edu,www.psaltoonalions.com,PA,D-III,2024-25,Penn St.-Altoona,AMCC,18
Lia Simanski,So.,OH,5-5,"Altoona, PA",Bishop Guilfoyle,25719,"Penn State University, Altoona",30022.0,Allegheny Mountain Collegiate Conference,www.altoona.psu.edu,www.psaltoonalions.com,PA,D-III,2024-25,Penn St.-Altoona,AMCC,20
Anna Batrus,Sr.,L/DS,5-4,"Altoona, PA",Altoona,25719,"Penn State University, Altoona",30022.0,Allegheny Mountain Collegiate Conference,www.altoona.psu.edu,www.psaltoonalions.com,PA,D-III,2024-25,Penn St.-Altoona,AMCC,9
Ella Hadley,Fr.,OH,5-7,"Spring Mills, PA",Penns Valley,25719,"Penn State University, Altoona",30022.0,Allegheny Mountain Collegiate Conference,www.altoona.psu.edu,www.psaltoonalions.com,PA,D-III,2024-25,Penn St.-Altoona,AMCC,7
Emalee Cavender,Fr.,OH,5-6,"Claysburg, PA",Claysburg-Kimmel,25719,"Penn State University, Altoona",30022.0,Allegheny Mountain Collegiate Conference,www.altoona.psu.edu,www.psaltoonalions.com,PA,D-III,2024-25,Penn St.-Altoona,AMCC,99
Taylor Myers,Sr.,MB,5-8,"Morrisdale, PA",West Branch,25719,"Penn State University, Altoona",30022.0,Allegheny Mountain Collegiate Conference,www.altoona.psu.edu,www.psaltoonalions.com,PA,D-III,2024-25,Penn St.-Altoona,AMCC,1
Julia Emel,So.,S,5-7,"Woodward, PA",Penns Valley,25719,"Penn State University, Altoona",30022.0,Allegheny Mountain Collegiate Conference,www.altoona.psu.edu,www.psaltoonalions.com,PA,D-III,2024-25,Penn St.-Altoona,AMCC,13
Baileigh Mount,Jr.,OH,5-7,"Macungie, PA",Emmaus,25719,"Penn State University, Altoona",30022.0,Allegheny Mountain Collegiate Conference,www.altoona.psu.edu,www.psaltoonalions.com,PA,D-III,2024-25,Penn St.-Altoona,AMCC,11
Jadeyn Price,Jr.,OH,5-6,"Altoona, PA",Altoona,25719,"Penn State University, Altoona",30022.0,Allegheny Mountain Collegiate Conference,www.altoona.psu.edu,www.psaltoonalions.com,PA,D-III,2024-25,Penn St.-Altoona,AMCC,4
Madelyn Rockwell,Fr.,S,5-4,"Tyrone, PA",Tyrone,25719,"Penn State University, Altoona",30022.0,Allegheny Mountain Collegiate Conference,www.altoona.psu.edu,www.psaltoonalions.com,PA,D-III,2024-25,Penn St.-Altoona,AMCC,12
Maggie Brewer,Fr.,OPP,5-10,,West Shamokin,25719,"Penn State University, Altoona",30022.0,Allegheny Mountain Collegiate Conference,www.altoona.psu.edu,www.psaltoonalions.com,PA,D-III,2024-25,Penn St.-Altoona,AMCC,14
Frankie Stricker,Fr.,MH,5-8,"Dillsburg, PA",Northern,25719,"Penn State University, Altoona",30022.0,Allegheny Mountain Collegiate Conference,www.altoona.psu.edu,www.psaltoonalions.com,PA,D-III,2024-25,Penn St.-Altoona,AMCC,6
Abigail Brinker,Sr.,S,5-3,"Lock Haven, PA",PHAA,25719,"Penn State University, Altoona",30022.0,Allegheny Mountain Collegiate Conference,www.altoona.psu.edu,www.psaltoonalions.com,PA,D-III,2024-25,Penn St.-Altoona,AMCC,8
Jillian Taylor,So.,MH,5-8,"Irvona, PA",Glendale,25719,"Penn State University, Altoona",30022.0,Allegheny Mountain Collegiate Conference,www.altoona.psu.edu,www.psaltoonalions.com,PA,D-III,2024-25,Penn St.-Altoona,AMCC,5
Makenna Port,Sr.,MB,5-9,"Bellefonte, PA",Bellefonte,25719,"Penn State University, Altoona",30022.0,Allegheny Mountain Collegiate Conference,www.altoona.psu.edu,www.psaltoonalions.com,PA,D-III,2024-25,Penn St.-Altoona,AMCC,15
Hannah Thompson,So.,OH,5-6,"Reynoldsville, PA",Homeschool,25719,"Penn State University, Altoona",30022.0,Allegheny Mountain Collegiate Conference,www.altoona.psu.edu,www.psaltoonalions.com,PA,D-III,2024-25,Penn St.-Altoona,AMCC,2
Brianna Woodring,Fr.,L/DS,5-3,"Greencastle, PA",Greencastle-Antrim,25719,"Penn State University, Altoona",30022.0,Allegheny Mountain Collegiate Conference,www.altoona.psu.edu,www.psaltoonalions.com,PA,D-III,2024-25,Penn St.-Altoona,AMCC,3
Sara Nobach,Jr.,OH,5-2,,,538,"Pennsylvania State Univ. Erie, the Behrend College",30022.0,Allegheny Mountain Collegiate Conference,pserie.psu.edu,PSBLions.com,PA,D-III,2024-25,Penn St.-Behrend,AMCC,3
Taylor Elchynski,So.,DS,5-2,,,538,"Pennsylvania State Univ. Erie, the Behrend College",30022.0,Allegheny Mountain Collegiate Conference,pserie.psu.edu,PSBLions.com,PA,D-III,2024-25,Penn St.-Behrend,AMCC,12
Khadijah Nickson,Jr.,MH,5-10,,,538,"Pennsylvania State Univ. Erie, the Behrend College",30022.0,Allegheny Mountain Collegiate Conference,pserie.psu.edu,PSBLions.com,PA,D-III,2024-25,Penn St.-Behrend,AMCC,13
Sydney Petko,So.,RS,5-9,,,538,"Pennsylvania State Univ. Erie, the Behrend College",30022.0,Allegheny Mountain Collegiate Conference,pserie.psu.edu,PSBLions.com,PA,D-III,2024-25,Penn St.-Behrend,AMCC,10
Ava Miller,Sr.,DS,5-3,,,538,"Pennsylvania State Univ. Erie, the Behrend College",30022.0,Allegheny Mountain Collegiate Conference,pserie.psu.edu,PSBLions.com,PA,D-III,2024-25,Penn St.-Behrend,AMCC,4
Hannah Smith,Fr.,RS,5-10,,,538,"Pennsylvania State Univ. Erie, the Behrend College",30022.0,Allegheny Mountain Collegiate Conference,pserie.psu.edu,PSBLions.com,PA,D-III,2024-25,Penn St.-Behrend,AMCC,5
Cadence Jones,Fr.,OH,6-0,,,538,"Pennsylvania State Univ. Erie, the Behrend College",30022.0,Allegheny Mountain Collegiate Conference,pserie.psu.edu,PSBLions.com,PA,D-III,2024-25,Penn St.-Behrend,AMCC,6
Olivia Schaffeld,Fr.,OH,5-8,,,538,"Pennsylvania State Univ. Erie, the Behrend College",30022.0,Allegheny Mountain Collegiate Conference,pserie.psu.edu,PSBLions.com,PA,D-III,2024-25,Penn St.-Behrend,AMCC,15
Alani Salas-Garcia,So.,DS,5-6,,,538,"Pennsylvania State Univ. Erie, the Behrend College",30022.0,Allegheny Mountain Collegiate Conference,pserie.psu.edu,PSBLions.com,PA,D-III,2024-25,Penn St.-Behrend,AMCC,17
Ashley Zewe,Fr.,L,5-2,,,538,"Pennsylvania State Univ. Erie, the Behrend College",30022.0,Allegheny Mountain Collegiate Conference,pserie.psu.edu,PSBLions.com,PA,D-III,2024-25,Penn St.-Behrend,AMCC,1
Sailor Ladd,Fr.,S,5-7,,,538,"Pennsylvania State Univ. Erie, the Behrend College",30022.0,Allegheny Mountain Collegiate Conference,pserie.psu.edu,PSBLions.com,PA,D-III,2024-25,Penn St.-Behrend,AMCC,2
Lauren Krugh,Fr.,OH,5-8,,,538,"Pennsylvania State Univ. Erie, the Behrend College",30022.0,Allegheny Mountain Collegiate Conference,pserie.psu.edu,PSBLions.com,PA,D-III,2024-25,Penn St.-Behrend,AMCC,16
Kayla Forsythe,Fr.,MH,5-11,,,538,"Pennsylvania State Univ. Erie, the Behrend College",30022.0,Allegheny Mountain Collegiate Conference,pserie.psu.edu,PSBLions.com,PA,D-III,2024-25,Penn St.-Behrend,AMCC,19
Brynne Smith,Fr.,S,5-11,,,538,"Pennsylvania State Univ. Erie, the Behrend College",30022.0,Allegheny Mountain Collegiate Conference,pserie.psu.edu,PSBLions.com,PA,D-III,2024-25,Penn St.-Behrend,AMCC,7
Olivia Swinarski,So.,OH,5-8,,,538,"Pennsylvania State Univ. Erie, the Behrend College",30022.0,Allegheny Mountain Collegiate Conference,pserie.psu.edu,PSBLions.com,PA,D-III,2024-25,Penn St.-Behrend,AMCC,14
Sophia Fuller,Fr.,MB,6-0,,,538,"Pennsylvania State Univ. Erie, the Behrend College",30022.0,Allegheny Mountain Collegiate Conference,pserie.psu.edu,PSBLions.com,PA,D-III,2024-25,Penn St.-Behrend,AMCC,21
Adia Needham,So.,OH,5-7,,,538,"Pennsylvania State Univ. Erie, the Behrend College",30022.0,Allegheny Mountain Collegiate Conference,pserie.psu.edu,PSBLions.com,PA,D-III,2024-25,Penn St.-Behrend,AMCC,9
Brianna Ondishin Ribon,So.,MB,5-10,,,30081,Penn State Harrisburg,30071.0,United East Conference,www.hbg.psu.edu,athletics.hbg.psu.edu/landing/index,PA,D-III,2024-25,Penn St. Harrisburg,United East,5
Jasmin Fowlkes,Jr.,DS,5-4,,,30081,Penn State Harrisburg,30071.0,United East Conference,www.hbg.psu.edu,athletics.hbg.psu.edu/landing/index,PA,D-III,2024-25,Penn St. Harrisburg,United East,7
Claire Schuette,Jr.,RS,5-10,,,30081,Penn State Harrisburg,30071.0,United East Conference,www.hbg.psu.edu,athletics.hbg.psu.edu/landing/index,PA,D-III,2024-25,Penn St. Harrisburg,United East,16
Emmaline Stevens,Sr.,OH,5-9,,,30081,Penn State Harrisburg,30071.0,United East Conference,www.hbg.psu.edu,athletics.hbg.psu.edu/landing/index,PA,D-III,2024-25,Penn St. Harrisburg,United East,6
Kate Bukowski,So.,DS,5-4,,,30081,Penn State Harrisburg,30071.0,United East Conference,www.hbg.psu.edu,athletics.hbg.psu.edu/landing/index,PA,D-III,2024-25,Penn St. Harrisburg,United East,2
Anna Stanoyevitch,Jr.,MB,5-11,,,30081,Penn State Harrisburg,30071.0,United East Conference,www.hbg.psu.edu,athletics.hbg.psu.edu/landing/index,PA,D-III,2024-25,Penn St. Harrisburg,United East,3
Charlotte Nguyen,Fr.,OH,5-9,,,30081,Penn State Harrisburg,30071.0,United East Conference,www.hbg.psu.edu,athletics.hbg.psu.edu/landing/index,PA,D-III,2024-25,Penn St. Harrisburg,United East,10
