date,match,results,box_score_url,div
09/24/2024,Mount Aloysius (AMCC) vs Wash. & Jeff. (PAC),"[0-3] (25-27, 22-25, 21-25)",https://stats.ncaa.org/contests/5672758/box_score,D-III
09/24/2024,Minn.-Morris (UMAC) vs Crown (MN) (UMAC),"[3-0] (25-19, 25-18, 25-23)",https://stats.ncaa.org/contests/5672819/box_score,D-III
09/24/2024,Carlow (AMCC) vs Grove City (PAC),"[0-3] (12-25, 21-25, 19-25)",https://stats.ncaa.org/contests/5672865/box_score,D-III
09/24/2024,Coe (American Rivers) vs Beloit (MWC),"[3-0] (25-14, 25-14, 25-17)",https://stats.ncaa.org/contests/5730266/box_score,D-III
09/24/2024,SUNY Cobleskill (North Atlantic) vs Utica (Empire 8),"[1-3] (17-25, 23-25, 26-24, 9-25)",https://stats.ncaa.org/contests/5672810/box_score,D-III
09/24/2024,Martin Luther (UMAC) vs Bethany Lutheran (UMAC),"[3-1] (19-25, 25-16, 25-22, 25-22)",https://stats.ncaa.org/contests/5672857/box_score,D-III
09/24/2024,Immaculata (Atlantic East) vs Ursinus (Centennial),"[0-3] (14-25, 11-25, 9-25)",https://stats.ncaa.org/contests/5672867/box_score,D-III
09/24/2024,Alma (Michigan Intercol. Ath. Assn.) vs Northwood (G-MAC),"[0-3] (19-25, 22-25, 12-25)",https://stats.ncaa.org/contests/5672822/box_score,D-III
09/24/2024,RIT (Liberty League) vs Nazareth (Empire 8),"[3-0] (25-20, 25-20, 25-20)",https://stats.ncaa.org/contests/5672766/box_score,D-III
09/24/2024,Wm. Paterson (NJAC) vs Montclair St. (NJAC),"[3-1] (25-18, 21-25, 25-18, 25-15)",https://stats.ncaa.org/contests/5672812/box_score,D-III
09/24/2024,Whitman (NWC) vs Whitworth (NWC),"[1-3] (10-25, 28-26, 21-25, 14-25)",https://stats.ncaa.org/contests/5672803/box_score,D-III
09/24/2024,Northland (UMAC) vs Wis.-Superior (UMAC),"[0-3] (15-25, 14-25, 12-25)",https://stats.ncaa.org/contests/5672836/box_score,D-III
09/24/2024,Skidmore (Liberty League) vs Middlebury (NESCAC),"[1-3] (12-25, 25-17, 25-27, 21-25)",https://stats.ncaa.org/contests/5672856/box_score,D-III
09/24/2024,Rockford (NACC) vs Coe (American Rivers),"[0-3] (9-25, 10-25, 14-25)",https://stats.ncaa.org/contests/5672751/box_score,D-III
09/24/2024,Salem (NC) (USA South) vs Brevard (USA South),"[3-2] (25-16, 21-25, 17-25, 25-21, 15-12)",https://stats.ncaa.org/contests/5672802/box_score,D-III
09/25/2024,Drew (Landmark) vs Merchant Marine (Skyline),"[3-0] (25-15, 25-22, 25-11)",https://stats.ncaa.org/contests/5670070/box_score,D-III
09/25/2024,Washington Col. (Centennial) vs Notre Dame (MD) (United East),[0-1] (13-19),https://stats.ncaa.org/contests/5672930/box_score,D-III
09/25/2024,MCLA (MASCAC) vs Russell Sage (Empire 8),"[0-3] (23-25, 16-25, 17-25)",https://stats.ncaa.org/contests/5672887/box_score,D-III
09/25/2024,Wheaton (IL) (CCIW) vs Augustana (IL) (CCIW),"[2-3] (25-15, 22-25, 25-20, 25-27, 9-15)",https://stats.ncaa.org/contests/5672934/box_score,D-III
09/25/2024,Hartford (CNE) vs Suffolk (CNE),"[3-2] (25-23, 23-25, 26-24, 12-25, 15-7)",https://stats.ncaa.org/contests/5672970/box_score,D-III
09/25/2024,Webster (SLIAC) vs WashU (UAA),"[1-3] (21-25, 5-25, 25-18, 17-25)",https://stats.ncaa.org/contests/5672971/box_score,D-III
09/25/2024,Transylvania (HCAC) vs Wittenberg (NCAC),"[3-0] (25-21, 25-20, 25-14)",https://stats.ncaa.org/contests/5672955/box_score,D-III
09/25/2024,Edgewood (NACC) vs St. Norbert (NACC),"[3-2] (25-21, 23-25, 21-25, 25-21, 15-12)",https://stats.ncaa.org/contests/5672972/box_score,D-III
09/25/2024,Hiram (NCAC) vs Chatham (PAC),"[3-1] (25-22, 20-25, 25-17, 25-21)",https://stats.ncaa.org/contests/5672944/box_score,D-III
09/25/2024,UW-River Falls (WIAC) vs Wis.-Eau Claire (WIAC),"[1-3] (25-15, 11-25, 15-25, 15-25)",https://stats.ncaa.org/contests/5672919/box_score,D-III
09/25/2024,North Central (IL) (CCIW) vs Carthage (CCIW),"[2-3] (25-23, 25-21, 21-25, 22-25, 16-18)",https://stats.ncaa.org/contests/5672924/box_score,D-III
09/25/2024,Wis.-Oshkosh (WIAC) vs Wis.-Platteville (WIAC),"[0-3] (14-25, 22-25, 18-25)",https://stats.ncaa.org/contests/5672954/box_score,D-III
09/25/2024,York (PA) (MACs) vs Hood (MACs),"[3-1] (18-25, 25-22, 25-21, 25-22)",https://stats.ncaa.org/contests/5672976/box_score,D-III
09/25/2024,Goucher (Landmark) vs Gallaudet (United East),"[0-3] (9-25, 16-25, 9-25)",https://stats.ncaa.org/contests/5672965/box_score,D-III
09/25/2024,Wentworth (CNE) vs Western New Eng. (CNE),"[3-1] (25-19, 18-25, 25-15, 25-22)",https://stats.ncaa.org/contests/5672890/box_score,D-III
09/25/2024,Catholic (Landmark) vs Gettysburg (Centennial),"[1-3] (26-24, 15-25, 18-25, 14-25)",https://stats.ncaa.org/contests/5672925/box_score,D-III
09/25/2024,Marietta (OAC) vs Denison (NCAC),"[3-1] (25-12, 25-18, 22-25, 25-21)",https://stats.ncaa.org/contests/5672950/box_score,D-III
09/25/2024,St. Olaf (MIAC) vs Bethel (MN) (MIAC),"[2-3] (23-25, 15-25, 25-16, 25-19, 16-18)",https://stats.ncaa.org/contests/5672931/box_score,D-III
09/25/2024,LaGrange (CCS) vs Huntingdon (CCS),"[2-3] (13-25, 25-15, 25-21, 17-25, 13-15)",https://stats.ncaa.org/contests/5672969/box_score,D-III
09/25/2024,Hollins (ODAC) vs Guilford (ODAC),"[0-3] (13-25, 13-25, 10-25)",https://stats.ncaa.org/contests/5672908/box_score,D-III
09/25/2024,Loras (American Rivers) vs Cornell College (MWC),"[2-3] (25-19, 19-25, 25-23, 20-25, 7-15)",https://stats.ncaa.org/contests/5672981/box_score,D-III
09/25/2024,Wis.-Whitewater (WIAC) vs Wis.-La Crosse (WIAC),"[3-0] (25-14, 25-12, 25-8)",https://stats.ncaa.org/contests/5672968/box_score,D-III
09/25/2024,UHSP (nan) vs Greenville (SLIAC),"[1-3] (23-25, 19-25, 25-22, 9-25)",https://stats.ncaa.org/contests/5672922/box_score,D-III
09/25/2024,Averett (ODAC) vs Ferrum (ODAC),"[3-1] (25-11, 25-16, 23-25, 25-14)",https://stats.ncaa.org/contests/5672898/box_score,D-III
09/25/2024,VTSU Castleton (Little East) vs Norwich (Great Northeast),"[3-0] (25-14, 25-23, 25-20)",https://stats.ncaa.org/contests/5672897/box_score,D-III
09/25/2024,Wis.-Stout (WIAC) vs Wis.-Stevens Point (WIAC),"[0-3] (15-25, 17-25, 18-25)",https://stats.ncaa.org/contests/5672961/box_score,D-III
09/25/2024,Arcadia (MACs) vs King's (PA) (MACs),"[3-1] (25-23, 15-25, 25-20, 25-17)",https://stats.ncaa.org/contests/5672940/box_score,D-III
09/25/2024,Agnes Scott (CCS) vs Wesleyan (GA) (CCS),"[2-3] (25-14, 14-25, 25-12, 12-25, 9-15)",https://stats.ncaa.org/contests/5672899/box_score,D-III
09/25/2024,North Park (CCIW) vs Hope (Michigan Intercol. Ath. Assn.),"[0-3] (14-25, 10-25, 15-25)",https://stats.ncaa.org/contests/5672959/box_score,D-III
09/25/2024,Fontbonne (SLIAC) vs Eureka (SLIAC),"[3-0] (25-13, 25-16, 25-9)",https://stats.ncaa.org/contests/5672938/box_score,D-III
09/25/2024,Pitt.-Bradford (AMCC) vs Alfred (Empire 8),"[0-3] (6-25, 11-25, 26-28)",https://stats.ncaa.org/contests/5672914/box_score,D-III
09/25/2024,St. Joseph's (L.I.) (Skyline) vs WestConn (Little East),"[0-3] (17-25, 14-25, 18-25)",https://stats.ncaa.org/contests/5672973/box_score,D-III
09/25/2024,Penn St.-Behrend (AMCC) vs Thiel (PAC),"[0-3] (16-25, 21-25, 20-25)",https://stats.ncaa.org/contests/5672957/box_score,D-III
09/25/2024,Randolph-Macon (ODAC) vs Wash. & Lee (ODAC),"[0-3] (12-25, 16-25, 20-25)",https://stats.ncaa.org/contests/5672947/box_score,D-III
09/25/2024,Endicott (CNE) vs U New England (CNE),"[3-0] (25-16, 25-22, 25-19)",https://stats.ncaa.org/contests/5672921/box_score,D-III
09/25/2024,N.C. Wesleyan (USA South) vs Methodist (USA South),"[0-3] (15-25, 15-25, 20-25)",https://stats.ncaa.org/contests/5672936/box_score,D-III
09/25/2024,Widener (MACs) vs Eastern (MACs),"[0-3] (12-25, 15-25, 11-25)",https://stats.ncaa.org/contests/5672920/box_score,D-III
09/25/2024,FDU-Florham (MACs) vs Delaware Valley (MACs),"[3-2] (8-25, 22-25, 25-22, 28-26, 15-12)",https://stats.ncaa.org/contests/5672915/box_score,D-III
09/25/2024,Capital (OAC) vs Ohio Wesleyan (NCAC),"[1-3] (17-25, 15-25, 25-23, 20-25)",https://stats.ncaa.org/contests/5672966/box_score,D-III
09/25/2024,Williams (NESCAC) vs Vassar (Liberty League),"[3-1] (25-23, 25-17, 23-25, 25-21)",https://stats.ncaa.org/contests/5672980/box_score,D-III
09/25/2024,Lebanon Valley (MACs) vs DeSales (MACs),"[2-3] (26-24, 23-25, 25-18, 20-25, 12-15)",https://stats.ncaa.org/contests/5672946/box_score,D-III
09/25/2024,Meredith (USA South) vs William Peace (USA South),"[3-2] (22-25, 25-22, 25-9, 14-25, 15-12)",https://stats.ncaa.org/contests/5672945/box_score,D-III
09/25/2024,Carroll (WI) (CCIW) vs Millikin (CCIW),"[0-3] (20-25, 10-25, 17-25)",https://stats.ncaa.org/contests/5672948/box_score,D-III
09/25/2024,Cedar Crest (United East) vs Gwynedd Mercy (Atlantic East),"[1-3] (21-25, 16-25, 25-19, 20-25)",https://stats.ncaa.org/contests/5672943/box_score,D-III
09/25/2024,Misericordia (MACs) vs Stevens (MACs),"[0-3] (23-25, 23-25, 18-25)",https://stats.ncaa.org/contests/5672962/box_score,D-III
09/25/2024,Spalding (SLIAC) vs Hanover (HCAC),"[1-3] (28-26, 26-28, 16-25, 24-26)",https://stats.ncaa.org/contests/5672964/box_score,D-III
09/25/2024,Olivet (Michigan Intercol. Ath. Assn.) vs Anderson (IN) (HCAC),"[2-3] (14-25, 25-15, 18-25, 25-23, 8-15)",https://stats.ncaa.org/contests/5672905/box_score,D-III
09/25/2024,Aurora (NACC) vs IIT (NACC),"[3-1] (25-16, 25-15, 29-31, 25-17)",https://stats.ncaa.org/contests/5672960/box_score,D-III
09/25/2024,Saint Vincent (PAC) vs Penn St.-Altoona (AMCC),"[2-3] (25-23, 17-25, 21-25, 25-20, 12-15)",https://stats.ncaa.org/contests/5672932/box_score,D-III
09/25/2024,Allegheny (PAC) vs John Carroll (OAC),"[3-1] (26-24, 19-25, 25-22, 25-21)",https://stats.ncaa.org/contests/5672951/box_score,D-III
09/25/2024,Eastern Conn. St. (Little East) vs Dean (Great Northeast),"[3-0] (25-14, 28-26, 25-12)",https://stats.ncaa.org/contests/5672884/box_score,D-III
09/25/2024,Calvin (Michigan Intercol. Ath. Assn.) vs UChicago (UAA),"[0-3] (16-25, 17-25, 14-25)",https://stats.ncaa.org/contests/5672904/box_score,D-III
09/25/2024,Carleton (MIAC) vs Gustavus Adolphus (MIAC),"[0-3] (14-25, 15-25, 23-25)",https://stats.ncaa.org/contests/5672939/box_score,D-III
09/25/2024,Warner Pacific (nan) vs Pacific (OR) (NWC),"[0-3] (14-25, 22-25, 22-25)",https://stats.ncaa.org/contests/5682757/box_score,D-III
09/25/2024,Plymouth St. (Little East) vs Brandeis (UAA),"[0-3] (19-25, 23-25, 16-25)",https://stats.ncaa.org/contests/5672889/box_score,D-III
09/25/2024,Ill. Wesleyan (CCIW) vs Elmhurst (CCIW),"[3-0] (25-15, 25-22, 25-16)",https://stats.ncaa.org/contests/5672917/box_score,D-III
09/25/2024,Saint Joseph (CT) (Great Northeast) vs Elms (Great Northeast),"[0-3] (23-25, 17-25, 13-25)",https://stats.ncaa.org/contests/5672888/box_score,D-III
09/25/2024,Covenant (CCS) vs Maryville (TN) (CCS),"[1-3] (24-26, 22-25, 25-17, 16-25)",https://stats.ncaa.org/contests/5672912/box_score,D-III
09/25/2024,SUNY Poly (Empire 8) vs Bard (Liberty League),"[0-3] (18-25, 12-25, 18-25)",https://stats.ncaa.org/contests/5672926/box_score,D-III
09/25/2024,Curry (CNE) vs Roger Williams (CNE),"[0-3] (17-25, 10-25, 13-25)",https://stats.ncaa.org/contests/5672870/box_score,D-III
09/25/2024,Randolph (ODAC) vs Lynchburg (ODAC),"[0-3] (15-25, 16-25, 17-25)",https://stats.ncaa.org/contests/5672902/box_score,D-III
09/25/2024,St. Joseph's (ME) (Great Northeast) vs UMass Boston (Little East),"[0-3] (12-25, 16-25, 21-25)",https://stats.ncaa.org/contests/5672903/box_score,D-III
09/25/2024,Neumann (Atlantic East) vs Wilkes (Landmark),"[2-3] (25-19, 22-25, 25-18, 23-25, 14-16)",https://stats.ncaa.org/contests/5672935/box_score,D-III
09/25/2024,Alverno (NACC) vs Wis. Lutheran (NACC),"[0-3] (16-25, 9-25, 7-25)",https://stats.ncaa.org/contests/5672882/box_score,D-III
09/25/2024,Alvernia (MACs) vs Messiah (MACs),"[0-3] (16-25, 18-25, 15-25)",https://stats.ncaa.org/contests/5672958/box_score,D-III
09/25/2024,SUNY Morrisville (SUNYAC) vs Hartwick (Empire 8),"[0-3] (14-25, 22-25, 20-25)",https://stats.ncaa.org/contests/5672885/box_score,D-III
09/25/2024,Bluffton (HCAC) vs Wooster (NCAC),"[3-0] (25-20, 25-14, 27-25)",https://stats.ncaa.org/contests/5672937/box_score,D-III
09/25/2024,VTSU Lyndon (North Atlantic) vs Albertus Magnus (Great Northeast),"[0-3] (6-25, 9-25, 12-25)",https://stats.ncaa.org/contests/5672953/box_score,D-III
09/25/2024,Colby-Sawyer (Great Northeast) vs Keene St. (Little East),"[0-3] (18-25, 16-25, 14-25)",https://stats.ncaa.org/contests/5672963/box_score,D-III
09/25/2024,Greensboro (USA South) vs Pfeiffer (USA South),"[3-1] (25-21, 26-24, 22-25, 25-17)",https://stats.ncaa.org/contests/5672978/box_score,D-III
09/25/2024,SUNY Delhi (North Atlantic) vs Union (NY) (Liberty League),"[1-3] (16-25, 25-21, 14-25, 16-25)",https://stats.ncaa.org/contests/5672942/box_score,D-III
09/25/2024,Rochester (NY) (UAA) vs Keuka (Empire 8),"[3-0] (25-21, 25-23, 25-13)",https://stats.ncaa.org/contests/5672977/box_score,D-III
09/25/2024,Buffalo St. (SUNYAC) vs Houghton (Empire 8),"[3-1] (25-17, 18-25, 25-18, 25-17)",https://stats.ncaa.org/contests/5672923/box_score,D-III
09/25/2024,Bridgewater (VA) (ODAC) vs East. Mennonite (ODAC),"[3-0] (25-20, 25-11, 25-19)",https://stats.ncaa.org/contests/5682663/box_score,D-III
09/25/2024,Luther (American Rivers) vs Hamline (MIAC),"[1-3] (25-17, 14-25, 16-25, 12-25)",https://stats.ncaa.org/contests/5672941/box_score,D-III
09/25/2024,Pitt.-Greensburg (AMCC) vs Waynesburg (PAC),"[1-3] (17-25, 25-17, 18-25, 21-25)",https://stats.ncaa.org/contests/5672928/box_score,D-III
09/25/2024,Thomas (ME) (North Atlantic) vs Maine Maritime (North Atlantic),"[0-3] (22-25, 19-25, 13-25)",https://stats.ncaa.org/contests/5672896/box_score,D-III
09/25/2024,Fisher (nan) vs Nichols (CNE),"[3-1] (20-25, 25-22, 25-20, 25-20)",https://stats.ncaa.org/contests/5672913/box_score,D-III
09/25/2024,Stevenson (MACs) vs Albright (MACs),"[3-1] (25-16, 19-25, 25-15, 25-23)",https://stats.ncaa.org/contests/5672975/box_score,D-III
09/26/2024,John Jay (CUNYAC) vs Brooklyn (CUNYAC),"[3-0] (25-20, 25-19, 25-19)",https://stats.ncaa.org/contests/5673012/box_score,D-III
09/26/2024,Macalester (MIAC) vs Concordia-M'head (MIAC),"[3-1] (23-25, 25-21, 25-10, 25-15)",https://stats.ncaa.org/contests/5673082/box_score,D-III
09/26/2024,Penn St.-Schuylkill (nan) vs Keystone (United East),"[0-3] (13-25, 18-25, 18-25)",https://stats.ncaa.org/contests/5673051/box_score,D-III
09/26/2024,CCNY (CUNYAC) vs St. Joseph's (Brkln) (Skyline),"[1-3] (21-25, 22-25, 25-22, 22-25)",https://stats.ncaa.org/contests/5673086/box_score,D-III
09/26/2024,Juniata (Landmark) vs Carnegie Mellon (UAA),"[3-0] (25-20, 25-15, 25-18)",https://stats.ncaa.org/contests/5673027/box_score,D-III
09/26/2024,Elmira (Empire 8) vs Hilbert (AMCC),"[1-3] (15-25, 21-25, 25-15, 7-25)",https://stats.ncaa.org/contests/5673014/box_score,D-III
09/26/2024,Dominican (IL) (NACC) vs Benedictine (IL) (NACC),"[0-3] (15-25, 20-25, 12-25)",https://stats.ncaa.org/contests/5673029/box_score,D-III
09/26/2024,Concordia Chicago (NACC) vs Rockford (NACC),"[3-0] (25-23, 25-23, 25-18)",https://stats.ncaa.org/contests/5673041/box_score,D-III
09/26/2024,MSOE (NACC) vs Marian (WI) (NACC),"[0-3] (19-25, 16-25, 15-25)",https://stats.ncaa.org/contests/5673073/box_score,D-III
09/26/2024,Penn St. Harrisburg (United East) vs Marywood (Atlantic East),"[3-0] (25-17, 25-19, 25-20)",https://stats.ncaa.org/contests/5673075/box_score,D-III
09/26/2024,Mount Aloysius (AMCC) vs Wilson (United East),"[3-0] (25-16, 25-14, 25-20)",https://stats.ncaa.org/contests/5673080/box_score,D-III
09/26/2024,Bryn Athyn (United East) vs St. Mary's (MD) (United East),"[0-3] (15-25, 11-25, 20-25)",https://stats.ncaa.org/contests/5673022/box_score,D-III
09/26/2024,Rhode Island Col. (Little East) vs Framingham St. (MASCAC),"[3-0] (25-18, 25-22, 25-17)",https://stats.ncaa.org/contests/5673013/box_score,D-III
09/26/2024,Clark Atlanta (SIAC) vs Agnes Scott (CCS),[0-0] (),https://stats.ncaa.org/contests/5673034/box_score,D-III
09/26/2024,Bridgewater St. (MASCAC) vs Mitchell (Great Northeast),"[3-2] (25-23, 25-16, 23-25, 21-25, 16-14)",https://stats.ncaa.org/contests/5673081/box_score,D-III
09/26/2024,McMurry (SCAC) vs St. Thomas (TX) (SCAC),"[2-3] (14-25, 25-18, 25-17, 17-25, 9-15)",https://stats.ncaa.org/contests/5673032/box_score,D-III
09/26/2024,Westfield St. (MASCAC) vs Anna Maria (Great Northeast),"[3-0] (25-15, 25-16, 25-11)",https://stats.ncaa.org/contests/5673009/box_score,D-III
09/26/2024,Otterbein (OAC) vs Kenyon (NCAC),"[3-1] (25-18, 22-25, 25-17, 25-15)",https://stats.ncaa.org/contests/5673061/box_score,D-III
09/26/2024,Muhlenberg (Centennial) vs Rowan (NJAC),"[0-3] (24-26, 23-25, 16-25)",https://stats.ncaa.org/contests/5673058/box_score,D-III
09/26/2024,Purchase (Skyline) vs York (NY) (CUNYAC),"[3-0] (25-8, 25-6, 25-13)",https://stats.ncaa.org/contests/5673015/box_score,D-III
09/26/2024,Penn St.-Berks (United East) vs New Jersey City (NJAC),"[1-3] (25-17, 24-26, 15-25, 23-25)",https://stats.ncaa.org/contests/5673063/box_score,D-III
09/26/2024,Franciscan (PAC) vs Bethany (WV) (PAC),"[3-2] (22-25, 25-22, 24-26, 25-23, 15-11)",https://stats.ncaa.org/contests/5673031/box_score,D-III
09/26/2024,Concordia Wisconsin (NACC) vs Lakeland (NACC),"[2-3] (13-25, 28-26, 15-25, 25-12, 15-17)",https://stats.ncaa.org/contests/5673079/box_score,D-III
09/26/2024,Lyon (SLIAC) vs Blackburn (SLIAC),"[3-2] (25-22, 15-25, 21-25, 25-18, 15-11)",https://stats.ncaa.org/contests/5672990/box_score,D-III
09/26/2024,Monmouth (IL) (MWC) vs Eureka (SLIAC),"[3-1] (25-22, 25-23, 18-25, 25-9)",https://stats.ncaa.org/contests/5673067/box_score,D-III
09/26/2024,Yeshiva (Skyline) vs Mt. St. Mary (NY) (Skyline),"[0-3] (17-25, 12-25, 18-25)",https://stats.ncaa.org/contests/5673070/box_score,D-III
09/26/2024,Penn St.-Abington (United East) vs Saint Elizabeth (United East),"[3-1] (25-14, 19-25, 25-13, 25-17)",https://stats.ncaa.org/contests/5673077/box_score,D-III
09/26/2024,Wilmington (OH) (OAC) vs DePauw (NCAC),"[0-3] (17-25, 16-25, 20-25)",https://stats.ncaa.org/contests/5673083/box_score,D-III
09/26/2024,Bryn Mawr (Centennial) vs Moravian (Landmark),"[0-3] (13-25, 13-25, 17-25)",https://stats.ncaa.org/contests/5673055/box_score,D-III
09/26/2024,UMSV (Skyline) vs Lehman (CUNYAC),"[3-0] (25-18, 26-24, 25-13)",https://stats.ncaa.org/contests/5673019/box_score,D-III
09/26/2024,Old Westbury (Skyline) vs Baruch (CUNYAC),"[0-3] (9-25, 21-25, 15-25)",https://stats.ncaa.org/contests/5673020/box_score,D-III
09/27/2024,Whittier (SCIAC) vs Cal Lutheran (SCIAC),"[0-3] (20-25, 19-25, 21-25)",https://stats.ncaa.org/contests/5673350/box_score,D-III
09/27/2024,Penn St.-Hazleton (nan) vs King's (PA) (MACs),"[1-3] (25-23, 13-25, 22-25, 19-25)",https://stats.ncaa.org/contests/5673190/box_score,D-III
09/27/2024,Ripon (MWC) vs Lake Forest (MWC),"[1-3] (18-25, 25-18, 16-25, 20-25)",https://stats.ncaa.org/contests/5673312/box_score,D-III
09/27/2024,Valley Forge (United East) vs McDaniel (Centennial),[0-0] (),https://stats.ncaa.org/contests/5673251/box_score,D-III
09/27/2024,St. Mary's (IN) (Michigan Intercol. Ath. Assn.) vs Anderson (IN) (HCAC),"[0-3] (23-25, 16-25, 20-25)",https://stats.ncaa.org/contests/5673358/box_score,D-III
09/27/2024,Penn St.-Mont Alto (nan) vs Hood (MACs),"[3-2] (16-25, 25-22, 24-26, 25-18, 15-8)",https://stats.ncaa.org/contests/5673344/box_score,D-III
09/27/2024,Alfred (Empire 8) vs Misericordia (MACs),"[0-3] (15-25, 9-25, 23-25)",https://stats.ncaa.org/contests/5673360/box_score,D-III
09/27/2024,Occidental (SCIAC) vs Redlands (SCIAC),"[0-3] (22-25, 17-25, 17-25)",https://stats.ncaa.org/contests/5673319/box_score,D-III
09/27/2024,Otterbein (OAC) vs Adrian (Michigan Intercol. Ath. Assn.),[0-0] (),https://stats.ncaa.org/contests/5673121/box_score,D-III
09/27/2024,Wartburg (American Rivers) vs Wis.-Platteville (WIAC),"[0-3] (23-25, 18-25, 14-25)",https://stats.ncaa.org/contests/5673095/box_score,D-III
09/27/2024,Medgar Evers (CUNYAC) vs Merchant Marine (Skyline),"[0-3] (12-25, 7-25, 9-25)",https://stats.ncaa.org/contests/5673327/box_score,D-III
09/27/2024,Crown (MN) (UMAC) vs Wis.-Superior (UMAC),"[0-3] (19-25, 16-25, 11-25)",https://stats.ncaa.org/contests/5673316/box_score,D-III
09/27/2024,Ohio Christian (nan) vs Olivet (Michigan Intercol. Ath. Assn.),"[0-3] (23-25, 23-25, 23-25)",https://stats.ncaa.org/contests/5673261/box_score,D-III
09/27/2024,Whitworth (NWC) vs Linfield (NWC),"[3-0] (25-16, 25-15, 25-14)",https://stats.ncaa.org/contests/5673301/box_score,D-III
09/27/2024,Caltech (SCIAC) vs La Verne (SCIAC),"[0-3] (20-25, 10-25, 19-25)",https://stats.ncaa.org/contests/5673336/box_score,D-III
09/27/2024,Bethel (MN) (MIAC) vs Gallaudet (United East),"[0-3] (21-25, 20-25, 20-25)",https://stats.ncaa.org/contests/5673098/box_score,D-III
09/27/2024,SUNY Oneonta (SUNYAC) vs Centenary (NJ) (Atlantic East),"[3-0] (25-17, 25-22, 25-7)",https://stats.ncaa.org/contests/5673253/box_score,D-III
09/27/2024,Marymount (VA) (Atlantic East) vs Catholic (Landmark),"[1-3] (23-25, 25-23, 23-25, 18-25)",https://stats.ncaa.org/contests/5673352/box_score,D-III
09/27/2024,Cortland (SUNYAC) vs Mary Washington (C2C),"[3-0] (25-8, 25-15, 25-20)",https://stats.ncaa.org/contests/5673104/box_score,D-III
09/27/2024,Saint Vincent (PAC) vs Carlow (AMCC),"[3-1] (25-18, 25-17, 23-25, 25-18)",https://stats.ncaa.org/contests/5673148/box_score,D-III
09/27/2024,Otterbein (OAC) vs Earlham (HCAC),[1-0] (20-19),https://stats.ncaa.org/contests/5673347/box_score,D-III
09/27/2024,Husson (North Atlantic) vs Lesley (North Atlantic),"[3-0] (25-7, 25-10, 25-17)",https://stats.ncaa.org/contests/5673318/box_score,D-III
09/27/2024,Oswego St. (SUNYAC) vs Hunter (CUNYAC),"[0-3] (16-25, 25-27, 23-25)",https://stats.ncaa.org/contests/5673254/box_score,D-III
09/27/2024,North Central (MN) (UMAC) vs Bethany Lutheran (UMAC),"[3-0] (25-20, 25-23, 25-21)",https://stats.ncaa.org/contests/5673333/box_score,D-III
09/27/2024,Maranatha Baptist (Independent) vs Emmaus (nan),"[0-3] (8-25, 20-25, 18-25)",https://stats.ncaa.org/contests/5673323/box_score,D-III
09/27/2024,Dean (Great Northeast) vs Regis (MA) (Great Northeast),"[0-3] (11-25, 8-25, 14-25)",https://stats.ncaa.org/contests/5673106/box_score,D-III
09/27/2024,Catholic (Landmark) vs Lynchburg (ODAC),"[0-3] (13-25, 16-25, 19-25)",https://stats.ncaa.org/contests/5673122/box_score,D-III
09/27/2024,Lynchburg (ODAC) vs Gallaudet (United East),"[0-3] (21-25, 17-25, 20-25)",https://stats.ncaa.org/contests/5682672/box_score,D-III
09/27/2024,Alvernia (MACs) vs Lancaster Bible (United East),"[0-3] (18-25, 19-25, 13-25)",https://stats.ncaa.org/contests/5673348/box_score,D-III
09/27/2024,Hunter (CUNYAC) vs Centenary (NJ) (Atlantic East),"[3-0] (25-15, 25-17, 25-11)",https://stats.ncaa.org/contests/5681159/box_score,D-III
09/27/2024,Eastern (MACs) vs Johns Hopkins (Centennial),"[0-3] (20-25, 17-25, 20-25)",https://stats.ncaa.org/contests/5673321/box_score,D-III
09/27/2024,Tufts (NESCAC) vs Bates (NESCAC),"[3-1] (25-11, 22-25, 25-12, 25-18)",https://stats.ncaa.org/contests/5673314/box_score,D-III
09/27/2024,Salem St. (MASCAC) vs Wentworth (CNE),"[0-3] (14-25, 14-25, 15-25)",https://stats.ncaa.org/contests/5673245/box_score,D-III
09/27/2024,Warren Wilson (C2C) vs Montreat (nan),[0-0] (),https://stats.ncaa.org/contests/5673091/box_score,D-III
09/27/2024,Minn.-Morris (UMAC) vs Northland (UMAC),"[3-0] (25-5, 25-15, 25-22)",https://stats.ncaa.org/contests/5673286/box_score,D-III
09/27/2024,George Fox (NWC) vs Willamette (NWC),"[3-0] (25-21, 25-21, 25-23)",https://stats.ncaa.org/contests/5673295/box_score,D-III
09/27/2024,Berea (HCAC) vs Covenant (CCS),"[2-3] (25-20, 21-25, 20-25, 25-22, 8-15)",https://stats.ncaa.org/contests/5673343/box_score,D-III
09/27/2024,Saint Benedict (MIAC) vs Augsburg (MIAC),"[1-3] (26-24, 24-26, 19-25, 23-25)",https://stats.ncaa.org/contests/5673310/box_score,D-III
09/27/2024,Central (IA) (American Rivers) vs Grinnell (MWC),"[2-3] (25-21, 20-25, 25-23, 16-25, 11-15)",https://stats.ncaa.org/contests/5673311/box_score,D-III
09/27/2024,Illinois Col. (MWC) vs Rose-Hulman (HCAC),"[0-3] (21-25, 16-25, 14-25)",https://stats.ncaa.org/contests/5673353/box_score,D-III
